"agency_cd","site_no","Date","Daily.Mean.Discharge","Approval.Code"
"USGS","02085070","1965-07-14"," 244.00","A"
"USGS","02085070","1965-07-15"," 207.00","A"
"USGS","02085070","1965-07-16"," 173.00","A"
"USGS","02085070","1965-07-17"," 462.00","A"
"USGS","02085070","1965-07-18"," 244.00","A"
"USGS","02085070","1965-07-19"," 248.00","A"
"USGS","02085070","1965-07-20"," 553.00","A"
"USGS","02085070","1965-07-21"," 169.00","A"
"USGS","02085070","1965-07-22"," 122.00","A"
"USGS","02085070","1965-07-23"," 100.00","A"
"USGS","02085070","1965-07-24"," 129.00","A"
"USGS","02085070","1965-07-25","  92.00","A"
"USGS","02085070","1965-07-26","  85.00","A"
"USGS","02085070","1965-07-27"," 145.00","A"
"USGS","02085070","1965-07-28"," 884.00","A"
"USGS","02085070","1965-07-29"," 205.00","A"
"USGS","02085070","1965-07-30"," 134.00","A"
"USGS","02085070","1965-07-31"," 106.00","A"
"USGS","02085070","1965-08-01"," 542.00","A"
"USGS","02085070","1965-08-02"," 327.00","A"
"USGS","02085070","1965-08-03"," 134.00","A"
"USGS","02085070","1965-08-04"," 106.00","A"
"USGS","02085070","1965-08-05"," 218.00","A"
"USGS","02085070","1965-08-06"," 107.00","A"
"USGS","02085070","1965-08-07","  85.00","A"
"USGS","02085070","1965-08-08","  93.00","A"
"USGS","02085070","1965-08-09"," 138.00","A"
"USGS","02085070","1965-08-10","  95.00","A"
"USGS","02085070","1965-08-11","  71.00","A"
"USGS","02085070","1965-08-12","  62.00","A"
"USGS","02085070","1965-08-13","  58.00","A"
"USGS","02085070","1965-08-14","  55.00","A"
"USGS","02085070","1965-08-15","  52.00","A"
"USGS","02085070","1965-08-16","  51.00","A"
"USGS","02085070","1965-08-17","  57.00","A"
"USGS","02085070","1965-08-18"," 104.00","A"
"USGS","02085070","1965-08-19","  57.00","A"
"USGS","02085070","1965-08-20","  56.00","A"
"USGS","02085070","1965-08-21","  50.00","A"
"USGS","02085070","1965-08-22","  50.00","A"
"USGS","02085070","1965-08-23","  51.00","A"
"USGS","02085070","1965-08-24","  63.00","A"
"USGS","02085070","1965-08-25","  55.00","A"
"USGS","02085070","1965-08-26"," 303.00","A"
"USGS","02085070","1965-08-27"," 100.00","A"
"USGS","02085070","1965-08-28","  66.00","A"
"USGS","02085070","1965-08-29","  54.00","A"
"USGS","02085070","1965-08-30","  46.00","A"
"USGS","02085070","1965-08-31","  42.00","A"
"USGS","02085070","1965-09-01","  41.00","A"
"USGS","02085070","1965-09-02","  42.00","A"
"USGS","02085070","1965-09-03","  42.00","A"
"USGS","02085070","1965-09-04","  39.00","A"
"USGS","02085070","1965-09-05","  37.00","A"
"USGS","02085070","1965-09-06","  35.00","A"
"USGS","02085070","1965-09-07","  33.00","A"
"USGS","02085070","1965-09-08","  31.00","A"
"USGS","02085070","1965-09-09","  29.00","A"
"USGS","02085070","1965-09-10","  28.00","A"
"USGS","02085070","1965-09-11","  27.00","A"
"USGS","02085070","1965-09-12"," 179.00","A"
"USGS","02085070","1965-09-13","  82.00","A"
"USGS","02085070","1965-09-14","  82.00","A"
"USGS","02085070","1965-09-15","  56.00","A"
"USGS","02085070","1965-09-16","  45.00","A"
"USGS","02085070","1965-09-17","  38.00","A"
"USGS","02085070","1965-09-18","  36.00","A"
"USGS","02085070","1965-09-19","  35.00","A"
"USGS","02085070","1965-09-20","  32.00","A"
"USGS","02085070","1965-09-21","  30.00","A"
"USGS","02085070","1965-09-22","  28.00","A"
"USGS","02085070","1965-09-23","  27.00","A"
"USGS","02085070","1965-09-24","  28.00","A"
"USGS","02085070","1965-09-25","  35.00","A"
"USGS","02085070","1965-09-26","  48.00","A"
"USGS","02085070","1965-09-27","  33.00","A"
"USGS","02085070","1965-09-28","  29.00","A"
"USGS","02085070","1965-09-29","  27.00","A"
"USGS","02085070","1965-09-30","  26.00","A"
"USGS","02085070","1965-10-01","  27.00","A"
"USGS","02085070","1965-10-02","  32.00","A"
"USGS","02085070","1965-10-03","  35.00","A"
"USGS","02085070","1965-10-04","  30.00","A"
"USGS","02085070","1965-10-05","  25.00","A"
"USGS","02085070","1965-10-06","  23.00","A"
"USGS","02085070","1965-10-07","  74.00","A"
"USGS","02085070","1965-10-08"," 121.00","A"
"USGS","02085070","1965-10-09","  61.00","A"
"USGS","02085070","1965-10-10","  41.00","A"
"USGS","02085070","1965-10-11","  34.00","A"
"USGS","02085070","1965-10-12","  31.00","A"
"USGS","02085070","1965-10-13","  28.00","A"
"USGS","02085070","1965-10-14","  26.00","A"
"USGS","02085070","1965-10-15","  25.00","A"
"USGS","02085070","1965-10-16","  24.00","A"
"USGS","02085070","1965-10-17","  23.00","A"
"USGS","02085070","1965-10-18","  22.00","A"
"USGS","02085070","1965-10-19","  22.00","A"
"USGS","02085070","1965-10-20","  22.00","A"
"USGS","02085070","1965-10-21","  22.00","A"
"USGS","02085070","1965-10-22","  23.00","A"
"USGS","02085070","1965-10-23","  20.00","A"
"USGS","02085070","1965-10-24","  21.00","A"
"USGS","02085070","1965-10-25","  21.00","A"
"USGS","02085070","1965-10-26","  20.00","A"
"USGS","02085070","1965-10-27","  21.00","A"
"USGS","02085070","1965-10-28","  21.00","A"
"USGS","02085070","1965-10-29","  21.00","A"
"USGS","02085070","1965-10-30","  18.00","A"
"USGS","02085070","1965-10-31","  19.00","A"
"USGS","02085070","1965-11-01","  19.00","A"
"USGS","02085070","1965-11-02","  19.00","A"
"USGS","02085070","1965-11-03","  19.00","A"
"USGS","02085070","1965-11-04","  19.00","A"
"USGS","02085070","1965-11-05","  19.00","A"
"USGS","02085070","1965-11-06","  19.00","A"
"USGS","02085070","1965-11-07","  19.00","A"
"USGS","02085070","1965-11-08","  20.00","A"
"USGS","02085070","1965-11-09","  20.00","A"
"USGS","02085070","1965-11-10","  21.00","A"
"USGS","02085070","1965-11-11","  32.00","A"
"USGS","02085070","1965-11-12","  45.00","A"
"USGS","02085070","1965-11-13","  37.00","A"
"USGS","02085070","1965-11-14","  29.00","A"
"USGS","02085070","1965-11-15","  26.00","A"
"USGS","02085070","1965-11-16","  24.00","A"
"USGS","02085070","1965-11-17","  22.00","A"
"USGS","02085070","1965-11-18","  21.00","A"
"USGS","02085070","1965-11-19","  21.00","A"
"USGS","02085070","1965-11-20","  20.00","A"
"USGS","02085070","1965-11-21","  20.00","A"
"USGS","02085070","1965-11-22","  24.00","A"
"USGS","02085070","1965-11-23","  29.00","A"
"USGS","02085070","1965-11-24","  29.00","A"
"USGS","02085070","1965-11-25","  26.00","A"
"USGS","02085070","1965-11-26","  24.00","A"
"USGS","02085070","1965-11-27","  22.00","A"
"USGS","02085070","1965-11-28","  22.00","A"
"USGS","02085070","1965-11-29","  22.00","A"
"USGS","02085070","1965-11-30","  21.00","A"
"USGS","02085070","1965-12-01","  20.00","A"
"USGS","02085070","1965-12-02","  19.00","A"
"USGS","02085070","1965-12-03","  20.00","A"
"USGS","02085070","1965-12-04","  21.00","A"
"USGS","02085070","1965-12-05","  21.00","A"
"USGS","02085070","1965-12-06","  21.00","A"
"USGS","02085070","1965-12-07","  20.00","A"
"USGS","02085070","1965-12-08","  19.00","A"
"USGS","02085070","1965-12-09","  19.00","A"
"USGS","02085070","1965-12-10","  19.00","A"
"USGS","02085070","1965-12-11","  19.00","A"
"USGS","02085070","1965-12-12","  19.00","A"
"USGS","02085070","1965-12-13","  19.00","A"
"USGS","02085070","1965-12-14","  20.00","A"
"USGS","02085070","1965-12-15","  20.00","A"
"USGS","02085070","1965-12-16","  21.00","A"
"USGS","02085070","1965-12-17","  20.00","A"
"USGS","02085070","1965-12-18","  20.00","A"
"USGS","02085070","1965-12-19","  20.00","A"
"USGS","02085070","1965-12-20","  19.00","A"
"USGS","02085070","1965-12-21","  18.00","A"
"USGS","02085070","1965-12-22","  18.00","A"
"USGS","02085070","1965-12-23","  18.00","A"
"USGS","02085070","1965-12-24","  18.00","A"
"USGS","02085070","1965-12-25","  20.00","A"
"USGS","02085070","1965-12-26","  22.00","A"
"USGS","02085070","1965-12-27","  23.00","A"
"USGS","02085070","1965-12-28","  22.00","A"
"USGS","02085070","1965-12-29","  21.00","A"
"USGS","02085070","1965-12-30","  19.00","A"
"USGS","02085070","1965-12-31","  18.00","A"
"USGS","02085070","1966-01-01","  19.00","A"
"USGS","02085070","1966-01-02","  20.00","A"
"USGS","02085070","1966-01-03","  20.00","A"
"USGS","02085070","1966-01-04","  20.00","A"
"USGS","02085070","1966-01-05","  25.00","A"
"USGS","02085070","1966-01-06","  74.00","A"
"USGS","02085070","1966-01-07","  76.00","A"
"USGS","02085070","1966-01-08","  47.00","A"
"USGS","02085070","1966-01-09","  33.00","A"
"USGS","02085070","1966-01-10","  27.00","A"
"USGS","02085070","1966-01-11","  24.00","A"
"USGS","02085070","1966-01-12","  22.00","A"
"USGS","02085070","1966-01-13","  21.00","A"
"USGS","02085070","1966-01-14","  21.00","A"
"USGS","02085070","1966-01-15","  27.00","A"
"USGS","02085070","1966-01-16","  52.00","A"
"USGS","02085070","1966-01-17","  60.00","A"
"USGS","02085070","1966-01-18","  52.00","A"
"USGS","02085070","1966-01-19","  40.00","A"
"USGS","02085070","1966-01-20","  34.00","A"
"USGS","02085070","1966-01-21","  30.00","A"
"USGS","02085070","1966-01-22"," 137.00","A"
"USGS","02085070","1966-01-23"," 689.00","A"
"USGS","02085070","1966-01-24"," 205.00","A"
"USGS","02085070","1966-01-25"," 117.00","A"
"USGS","02085070","1966-01-26"," 100.00","A"
"USGS","02085070","1966-01-27","  84.00","A"
"USGS","02085070","1966-01-28","  78.00","A"
"USGS","02085070","1966-01-29","  74.00","A"
"USGS","02085070","1966-01-30","  90.00","A"
"USGS","02085070","1966-01-31","  80.00","A"
"USGS","02085070","1966-02-01","  72.00","A"
"USGS","02085070","1966-02-02"," 119.00","A"
"USGS","02085070","1966-02-03"," 174.00","A"
"USGS","02085070","1966-02-04"," 150.00","A"
"USGS","02085070","1966-02-05"," 105.00","A"
"USGS","02085070","1966-02-06"," 100.00","A"
"USGS","02085070","1966-02-07"," 103.00","A"
"USGS","02085070","1966-02-08"," 176.00","A"
"USGS","02085070","1966-02-09"," 334.00","A"
"USGS","02085070","1966-02-10"," 413.00","A"
"USGS","02085070","1966-02-11"," 362.00","A"
"USGS","02085070","1966-02-12"," 393.00","A"
"USGS","02085070","1966-02-13","1660.00","A"
"USGS","02085070","1966-02-14"," 746.00","A"
"USGS","02085070","1966-02-15"," 321.00","A"
"USGS","02085070","1966-02-16","1180.00","A"
"USGS","02085070","1966-02-17"," 885.00","A"
"USGS","02085070","1966-02-18"," 381.00","A"
"USGS","02085070","1966-02-19"," 249.00","A"
"USGS","02085070","1966-02-20"," 185.00","A"
"USGS","02085070","1966-02-21"," 146.00","A"
"USGS","02085070","1966-02-22"," 127.00","A"
"USGS","02085070","1966-02-23"," 115.00","A"
"USGS","02085070","1966-02-24"," 461.00","A"
"USGS","02085070","1966-02-25"," 563.00","A"
"USGS","02085070","1966-02-26"," 267.00","A"
"USGS","02085070","1966-02-27"," 183.00","A"
"USGS","02085070","1966-02-28","2600.00","A"
"USGS","02085070","1966-03-01","2870.00","A"
"USGS","02085070","1966-03-02"," 496.00","A"
"USGS","02085070","1966-03-03"," 312.00","A"
"USGS","02085070","1966-03-04","2040.00","A"
"USGS","02085070","1966-03-05"," 954.00","A"
"USGS","02085070","1966-03-06"," 424.00","A"
"USGS","02085070","1966-03-07"," 278.00","A"
"USGS","02085070","1966-03-08"," 217.00","A"
"USGS","02085070","1966-03-09"," 184.00","A"
"USGS","02085070","1966-03-10"," 165.00","A"
"USGS","02085070","1966-03-11"," 151.00","A"
"USGS","02085070","1966-03-12"," 140.00","A"
"USGS","02085070","1966-03-13"," 133.00","A"
"USGS","02085070","1966-03-14"," 126.00","A"
"USGS","02085070","1966-03-15"," 119.00","A"
"USGS","02085070","1966-03-16"," 114.00","A"
"USGS","02085070","1966-03-17"," 106.00","A"
"USGS","02085070","1966-03-18"," 103.00","A"
"USGS","02085070","1966-03-19"," 103.00","A"
"USGS","02085070","1966-03-20"," 102.00","A"
"USGS","02085070","1966-03-21","  97.00","A"
"USGS","02085070","1966-03-22","  95.00","A"
"USGS","02085070","1966-03-23","  93.00","A"
"USGS","02085070","1966-03-24","  92.00","A"
"USGS","02085070","1966-03-25","  93.00","A"
"USGS","02085070","1966-03-26","  89.00","A"
"USGS","02085070","1966-03-27","  88.00","A"
"USGS","02085070","1966-03-28","  85.00","A"
"USGS","02085070","1966-03-29","  83.00","A"
"USGS","02085070","1966-03-30","  83.00","A"
"USGS","02085070","1966-03-31","  84.00","A"
"USGS","02085070","1966-04-01","  82.00","A"
"USGS","02085070","1966-04-02","  81.00","A"
"USGS","02085070","1966-04-03","  78.00","A"
"USGS","02085070","1966-04-04","  79.00","A"
"USGS","02085070","1966-04-05","  79.00","A"
"USGS","02085070","1966-04-06","  77.00","A"
"USGS","02085070","1966-04-07","  75.00","A"
"USGS","02085070","1966-04-08","  75.00","A"
"USGS","02085070","1966-04-09","  77.00","A"
"USGS","02085070","1966-04-10","  76.00","A"
"USGS","02085070","1966-04-11","  74.00","A"
"USGS","02085070","1966-04-12","  74.00","A"
"USGS","02085070","1966-04-13","  76.00","A"
"USGS","02085070","1966-04-14","  81.00","A"
"USGS","02085070","1966-04-15","  82.00","A"
"USGS","02085070","1966-04-16","  80.00","A"
"USGS","02085070","1966-04-17","  83.00","A"
"USGS","02085070","1966-04-18","  79.00","A"
"USGS","02085070","1966-04-19","  75.00","A"
"USGS","02085070","1966-04-20","  73.00","A"
"USGS","02085070","1966-04-21","  73.00","A"
"USGS","02085070","1966-04-22","  86.00","A"
"USGS","02085070","1966-04-23","1210.00","A"
"USGS","02085070","1966-04-24"," 207.00","A"
"USGS","02085070","1966-04-25"," 127.00","A"
"USGS","02085070","1966-04-26"," 105.00","A"
"USGS","02085070","1966-04-27","  98.00","A"
"USGS","02085070","1966-04-28"," 458.00","A"
"USGS","02085070","1966-04-29"," 259.00","A"
"USGS","02085070","1966-04-30"," 159.00","A"
"USGS","02085070","1966-05-01"," 262.00","A"
"USGS","02085070","1966-05-02"," 968.00","A"
"USGS","02085070","1966-05-03"," 610.00","A"
"USGS","02085070","1966-05-04"," 265.00","A"
"USGS","02085070","1966-05-05"," 173.00","A"
"USGS","02085070","1966-05-06"," 140.00","A"
"USGS","02085070","1966-05-07"," 120.00","A"
"USGS","02085070","1966-05-08"," 108.00","A"
"USGS","02085070","1966-05-09"," 107.00","A"
"USGS","02085070","1966-05-10"," 113.00","A"
"USGS","02085070","1966-05-11","  94.00","A"
"USGS","02085070","1966-05-12","  90.00","A"
"USGS","02085070","1966-05-13","  90.00","A"
"USGS","02085070","1966-05-14","  88.00","A"
"USGS","02085070","1966-05-15","  88.00","A"
"USGS","02085070","1966-05-16","  85.00","A"
"USGS","02085070","1966-05-17","  81.00","A"
"USGS","02085070","1966-05-18","  78.00","A"
"USGS","02085070","1966-05-19","  79.00","A"
"USGS","02085070","1966-05-20","  81.00","A"
"USGS","02085070","1966-05-21"," 122.00","A"
"USGS","02085070","1966-05-22","1440.00","A"
"USGS","02085070","1966-05-23"," 250.00","A"
"USGS","02085070","1966-05-24"," 137.00","A"
"USGS","02085070","1966-05-25"," 494.00","A"
"USGS","02085070","1966-05-26"," 255.00","A"
"USGS","02085070","1966-05-27"," 166.00","A"
